isoformUpregulated	isoformDownregulated	gene_id	gene_name	condition_1	condition_2
uc002rfr.3	uc002rfs.3	chr2:25042041..25142055,-	ADCY3	KIRP_ctrl	KIRP_cancer
uc002rgb.2	uc002rge.2	chr2:25455846..25565459,-	DNMT3A	BRCA_ctrl	BRCA_cancer
uc002rgb.2	uc002rge.2	chr2:25455846..25565459,-	DNMT3A	BRCA_ctrl	BRCA_cancer
uc002rgb.2	uc002rge.2	chr2:25455846..25565459,-	DNMT3A	COAD_ctrl	COAD_cancer
uc002rgb.2	uc002rge.2	chr2:25455846..25565459,-	DNMT3A	COAD_ctrl	COAD_cancer
uc002rgb.2	uc002rge.2	chr2:25455846..25565459,-	DNMT3A	KIRC_ctrl	KIRC_cancer
uc002rgb.2	uc002rge.2	chr2:25455846..25565459,-	DNMT3A	KIRC_ctrl	KIRC_cancer
uc002rgb.2	uc002rgc.2	chr2:25455846..25565459,-	DNMT3A	KIRP_ctrl	KIRP_cancer
uc002rgb.2	uc002rge.2	chr2:25455846..25565459,-	DNMT3A	KIRP_ctrl	KIRP_cancer
uc002rgb.2	uc002rge.2	chr2:25455846..25565459,-	DNMT3A	KIRP_ctrl	KIRP_cancer
uc002rgb.2	uc002rge.2	chr2:25455846..25565459,-	DNMT3A	LUAD_ctrl	LUAD_cancer
uc002rgb.2	uc002rge.2	chr2:25455846..25565459,-	DNMT3A	LUAD_ctrl	LUAD_cancer
uc002rgb.2	uc002rge.2	chr2:25455846..25565459,-	DNMT3A	LUSC_ctrl	LUSC_cancer
uc002rgb.2	uc002rge.2	chr2:25455846..25565459,-	DNMT3A	LUSC_ctrl	LUSC_cancer
uc002rgb.2	uc002rge.2	chr2:25455846..25565459,-	DNMT3A	PRAD_ctrl	PRAD_cancer
uc002rgb.2	uc002rge.2	chr2:25455846..25565459,-	DNMT3A	PRAD_ctrl	PRAD_cancer
uc002rgb.2	uc002rgc.2	chr2:25455846..25565459,-	DNMT3A	STAD_ctrl	STAD_cancer
uc002rgb.2	uc002rge.2	chr2:25455846..25565459,-	DNMT3A	STAD_ctrl	STAD_cancer
uc002rgb.2	uc002rge.2	chr2:25455846..25565459,-	DNMT3A	STAD_ctrl	STAD_cancer
uc002rgg.2	uc002rgq.2	chr2:25600114..25896503,-	DTNB	KICH_ctrl	KICH_cancer
uc002rgg.2	uc002rgq.2	chr2:25600114..25896503,-	DTNB	KICH_ctrl	KICH_cancer
uc010yko.1	uc002rgq.2	chr2:25600114..25896503,-	DTNB	KIRC_ctrl	KIRC_cancer
uc002rgg.2	uc002rgq.2	chr2:25600114..25896503,-	DTNB	KIRP_ctrl	KIRP_cancer
uc002rgg.2	uc002rgq.2	chr2:25600114..25896503,-	DTNB	KIRP_ctrl	KIRP_cancer
uc002rik.3	uc002rii.3	chr2:27301506..27309263,+	EMILIN1	COAD_ctrl	COAD_cancer
uc002rik.3	uc002rii.3	chr2:27301506..27309263,+	EMILIN1	COAD_ctrl	COAD_cancer
uc002rik.3	uc002rii.3	chr2:27301506..27309263,+	EMILIN1	COAD_ctrl	COAD_cancer
uc002rik.3	uc002rii.3	chr2:27301506..27309263,+	EMILIN1	COAD_ctrl	COAD_cancer
uc002rik.3	uc002rii.3	chr2:27301506..27309263,+	EMILIN1	KIRP_ctrl	KIRP_cancer
uc002rik.3	uc002rii.3	chr2:27301506..27309263,+	EMILIN1	KIRP_ctrl	KIRP_cancer
uc002rik.3	uc002rii.3	chr2:27301506..27309263,+	EMILIN1	KIRP_ctrl	KIRP_cancer
uc002rik.3	uc002rii.3	chr2:27301506..27309263,+	EMILIN1	KIRP_ctrl	KIRP_cancer
uc002rik.3	uc002rii.3	chr2:27301506..27309263,+	EMILIN1	STAD_ctrl	STAD_cancer
uc002rik.3	uc002rii.3	chr2:27301506..27309263,+	EMILIN1	STAD_ctrl	STAD_cancer
uc002rik.3	uc002rii.3	chr2:27301506..27309263,+	EMILIN1	STAD_ctrl	STAD_cancer
uc002rik.3	uc002rii.3	chr2:27301506..27309263,+	EMILIN1	STAD_ctrl	STAD_cancer
uc010eyw.2	uc002rji.2	chr2:27440258..27466653,+	CAD	THCA_ctrl	THCA_cancer
uc010ymb.1	uc010ymc.1	chr2:27851515..27873711,+	GPN1	KICH_ctrl	KICH_cancer
uc002rlm.1	uc002rln.1	chr2:27994584..28002608,+	MRPL33	COAD_ctrl	COAD_cancer
uc002rlm.1	uc002rln.1	chr2:27994584..28002608,+	MRPL33	COAD_ctrl	COAD_cancer
uc002rlm.1	uc002rln.1	chr2:27994584..28002608,+	MRPL33	LUSC_ctrl	LUSC_cancer
uc002rlm.1	uc002rln.1	chr2:27994584..28002608,+	MRPL33	LUSC_ctrl	LUSC_cancer
uc002rlm.1	uc002rln.1	chr2:27994584..28002608,+	MRPL33	STAD_ctrl	STAD_cancer
uc002rlm.1	uc002rln.1	chr2:27994584..28002608,+	MRPL33	STAD_ctrl	STAD_cancer
uc010ymj.1	uc002rmh.2	chr2:28974612..29025805,+	PPP1CB	KICH_ctrl	KICH_cancer
uc002rmr.3	uc010ezl.2	chr2:29204164..29275094,+	FAM179A	LUAD_ctrl	LUAD_cancer
uc002rmu.2	uc002rmv.2	chr2:29320571..29406678,+	CLIP4	LUSC_ctrl	LUSC_cancer
uc002rmu.2	uc002rmv.2	chr2:29320571..29406678,+	CLIP4	LUSC_ctrl	LUSC_cancer
uc002ron.2	uc002rom.2	chr2:32853099..33046116,+	TTC27	KICH_ctrl	KICH_cancer
uc002ron.2	uc002rom.2	chr2:32853099..33046116,+	TTC27	KICH_ctrl	KICH_cancer
uc010ynd.1	uc002rpa.1	chr2:33808729..33824362,-	FAM98A	THCA_ctrl	THCA_cancer
uc002qya.2	uc010ewp.2	chr2:3642637..3692045,+	COLEC11	KIRP_ctrl	KIRP_cancer
uc002rqa.3	uc010ynk.1	chr2:37458774..37476301,+	C2orf56	KICH_ctrl	KICH_cancer
uc002rqa.3	uc010ynk.1	chr2:37458774..37476301,+	C2orf56	KIRC_ctrl	KIRC_cancer
uc010fah.2	uc010ynk.1	chr2:37458774..37476301,+	C2orf56	KIRP_ctrl	KIRP_cancer
uc010fah.2	uc010ynk.1	chr2:37458774..37476301,+	C2orf56	KIRP_ctrl	KIRP_cancer
uc010fah.2	uc010ynk.1	chr2:37458774..37476301,+	C2orf56	KIRP_ctrl	KIRP_cancer
uc002rqr.2	uc002rqq.2	chr2:38522031..38604432,-	ATL2	KICH_ctrl	KICH_cancer
uc002rqr.2	uc002rqq.2	chr2:38522031..38604432,-	ATL2	KIRP_ctrl	KIRP_cancer
uc002rqr.2	uc002rqq.2	chr2:38522031..38604432,-	ATL2	THCA_ctrl	THCA_cancer
uc002rra.2	uc002rqz.2	chr2:38970743..38978636,-	SFRS7	KIRC_ctrl	KIRC_cancer
uc002rra.2	uc002rqz.2	chr2:38970743..38978636,-	SFRS7	KIRC_ctrl	KIRC_cancer
uc002rrj.3	uc002rrk.3	chr2:39208692..39351486,-	SOS1	KIRC_ctrl	KIRC_cancer
uc002rrj.3	uc002rrk.3	chr2:39208692..39351486,-	SOS1	KIRC_ctrl	KIRC_cancer
uc002rrj.3	uc002rrk.3	chr2:39208692..39351486,-	SOS1	KIRP_ctrl	KIRP_cancer
uc002rrj.3	uc002rrk.3	chr2:39208692..39351486,-	SOS1	KIRP_ctrl	KIRP_cancer
uc002rrj.3	uc002rrk.3	chr2:39208692..39351486,-	SOS1	THCA_ctrl	THCA_cancer
uc002rrj.3	uc002rrk.3	chr2:39208692..39351486,-	SOS1	THCA_ctrl	THCA_cancer
uc010yns.1	uc002rrp.2	chr2:39476423..39664219,-	MAP4K3	KICH_ctrl	KICH_cancer
uc010yns.1	uc002rrp.2	chr2:39476423..39664219,-	MAP4K3	KICH_ctrl	KICH_cancer
uc010yns.1	uc002rrp.2	chr2:39476423..39664219,-	MAP4K3	KIRC_ctrl	KIRC_cancer
uc010yns.1	uc002rrp.2	chr2:39476423..39664219,-	MAP4K3	KIRC_ctrl	KIRC_cancer
uc010yns.1	uc002rro.2	chr2:39476423..39664219,-	MAP4K3	KIRP_ctrl	KIRP_cancer
uc010yns.1	uc002rro.2	chr2:39476423..39664219,-	MAP4K3	KIRP_ctrl	KIRP_cancer
uc010yns.1	uc002rrp.2	chr2:39476423..39664219,-	MAP4K3	KIRP_ctrl	KIRP_cancer
uc010yns.1	uc002rrp.2	chr2:39476423..39664219,-	MAP4K3	KIRP_ctrl	KIRP_cancer
uc010yns.1	uc002rrp.2	chr2:39476423..39664219,-	MAP4K3	THCA_ctrl	THCA_cancer
uc010yns.1	uc002rrp.2	chr2:39476423..39664219,-	MAP4K3	THCA_ctrl	THCA_cancer
uc010ynv.1	uc002rsi.2	chr2:42396490..42559686,+	EML4	KICH_ctrl	KICH_cancer
uc010ynv.1	uc002rsi.2	chr2:42396490..42559686,+	EML4	KICH_ctrl	KICH_cancer
uc010ynv.1	uc002rsi.2	chr2:42396490..42559686,+	EML4	THCA_ctrl	THCA_cancer
uc010ynv.1	uc002rsi.2	chr2:42396490..42559686,+	EML4	THCA_ctrl	THCA_cancer
uc010yoc.1	uc002rus.2	chr2:45615820..45838433,-	SRBD1	KIRC_ctrl	KIRC_cancer
uc010yoc.1	uc002rus.2	chr2:45615820..45838433,-	SRBD1	KIRC_ctrl	KIRC_cancer
uc010yoc.1	uc002rus.2	chr2:45615820..45838433,-	SRBD1	THCA_ctrl	THCA_cancer
uc010yoc.1	uc002rus.2	chr2:45615820..45838433,-	SRBD1	THCA_ctrl	THCA_cancer
uc002ruw.2	uc002ruv.2	chr2:46524563..46613835,+	EPAS1	THCA_ctrl	THCA_cancer
uc002ruw.2	uc002ruv.2	chr2:46524563..46613835,+	EPAS1	THCA_ctrl	THCA_cancer
uc002rvr.2	uc002rvm.2	chr2:47143296..47303274,+	TTC7A	KIRP_ctrl	KIRP_cancer
uc002rvr.2	uc002rvm.2	chr2:47143296..47303274,+	TTC7A	KIRP_ctrl	KIRP_cancer
uc002rvw.2	uc002rvx.2	chr2:47572297..47614165,+	EPCAM	LIHC_ctrl	LIHC_cancer
uc010yoi.1	uc002rwd.3	chr2:48010221..48034084,+	MSH6	KIRC_ctrl	KIRC_cancer
uc010yoi.1	uc002rwd.3	chr2:48010221..48034084,+	MSH6	THCA_ctrl	THCA_cancer
uc010fbk.2	uc002rwe.2	chr2:48034061..48132814,-	FBXO11	KICH_ctrl	KICH_cancer
uc010fbk.2	uc002rwe.2	chr2:48034061..48132814,-	FBXO11	KICH_ctrl	KICH_cancer
uc002rxf.1	uc002rxg.1	chr2:53897118..54087170,-	ASB3	KIRP_ctrl	KIRP_cancer
uc002rxf.1	uc002rxg.1	chr2:53897118..54087170,-	ASB3	KIRP_ctrl	KIRP_cancer
uc002rxf.1	uc002rxg.1	chr2:53897118..54087170,-	ASB3	KIRP_ctrl	KIRP_cancer
uc010you.1	uc002rxu.2	chr2:54683454..54898582,+	SPTBN1	COAD_ctrl	COAD_cancer
uc010you.1	uc002rxu.2	chr2:54683454..54898582,+	SPTBN1	COAD_ctrl	COAD_cancer
uc010you.1	uc002rxu.2	chr2:54683454..54898582,+	SPTBN1	KIRP_ctrl	KIRP_cancer
uc010you.1	uc002rxu.2	chr2:54683454..54898582,+	SPTBN1	KIRP_ctrl	KIRP_cancer
uc010you.1	uc002rxu.2	chr2:54683454..54898582,+	SPTBN1	LUSC_ctrl	LUSC_cancer
uc010you.1	uc002rxu.2	chr2:54683454..54898582,+	SPTBN1	LUSC_ctrl	LUSC_cancer
uc002rya.2	uc002ryb.3	chr2:54952149..55199154,+	EML6	THCA_ctrl	THCA_cancer
uc002rya.2	uc002ryb.3	chr2:54952149..55199154,+	EML6	THCA_ctrl	THCA_cancer
uc002ryg.2	uc002ryc.2	chr2:55199329..55277734,-	RTN4	HNSC_ctrl	HNSC_cancer
uc002ryc.2	uc002ryg.2	chr2:55199329..55277734,-	RTN4	KICH_ctrl	KICH_cancer
uc010fch.2	uc002sai.2	chr2:60983383..61026096,+	PAPOLG	THCA_ctrl	THCA_cancer
uc010fch.2	uc002sai.2	chr2:60983383..61026096,+	PAPOLG	THCA_ctrl	THCA_cancer
uc002sav.3	uc002saw.3	chr2:61293006..61365168,+	KIAA1841	LUAD_ctrl	LUAD_cancer
uc002sav.3	uc002saw.3	chr2:61293006..61365168,+	KIAA1841	LUSC_ctrl	LUSC_cancer
uc002sbc.1	uc002sbb.1	chr2:61404553..61414058,+	AHSA2	KICH_ctrl	KICH_cancer
uc002sbc.1	uc002sbb.1	chr2:61404553..61414058,+	AHSA2	KICH_ctrl	KICH_cancer
uc002scn.2	uc002scp.2	chr2:64119668..64246214,-	VPS54	KICH_ctrl	KICH_cancer
uc002scn.2	uc002scp.2	chr2:64119668..64246214,-	VPS54	KICH_ctrl	KICH_cancer
uc002scn.2	uc002scp.2	chr2:64119668..64246214,-	VPS54	KICH_ctrl	KICH_cancer
uc002scn.2	uc002scp.2	chr2:64119668..64246214,-	VPS54	KIRC_ctrl	KIRC_cancer
uc002scn.2	uc002scp.2	chr2:64119668..64246214,-	VPS54	KIRC_ctrl	KIRC_cancer
uc002scn.2	uc002scp.2	chr2:64119668..64246214,-	VPS54	KIRC_ctrl	KIRC_cancer
uc002scn.2	uc002scp.2	chr2:64119668..64246214,-	VPS54	KIRP_ctrl	KIRP_cancer
uc002scn.2	uc002scp.2	chr2:64119668..64246214,-	VPS54	KIRP_ctrl	KIRP_cancer
uc002scn.2	uc002scp.2	chr2:64119668..64246214,-	VPS54	KIRP_ctrl	KIRP_cancer
uc010yqa.1	uc010ypy.1	chr2:65215579..65250997,+	SLC1A4	LUSC_ctrl	LUSC_cancer
uc010yqa.1	uc010ypy.1	chr2:65215579..65250997,+	SLC1A4	LUSC_ctrl	LUSC_cancer
uc002sey.2	uc002sex.2	chr2:68906746..69053948,+	ARHGAP25	COAD_ctrl	COAD_cancer
uc002sey.2	uc002sex.2	chr2:68906746..69053948,+	ARHGAP25	COAD_ctrl	COAD_cancer
uc002sey.2	uc002sex.2	chr2:68906746..69053948,+	ARHGAP25	KICH_ctrl	KICH_cancer
uc002sey.2	uc002sex.2	chr2:68906746..69053948,+	ARHGAP25	KICH_ctrl	KICH_cancer
uc002sey.2	uc002sex.2	chr2:68906746..69053948,+	ARHGAP25	KIRP_ctrl	KIRP_cancer
uc002sey.2	uc002sex.2	chr2:68906746..69053948,+	ARHGAP25	KIRP_ctrl	KIRP_cancer
uc002sey.2	uc002sex.2	chr2:68906746..69053948,+	ARHGAP25	LUSC_ctrl	LUSC_cancer
uc002sey.2	uc002sex.2	chr2:68906746..69053948,+	ARHGAP25	LUSC_ctrl	LUSC_cancer
uc002qyt.2	uc002qys.2	chr2:7057523..7184307,+	RNF144A	THCA_ctrl	THCA_cancer
uc002qyt.2	uc002qys.2	chr2:7057523..7184307,+	RNF144A	THCA_ctrl	THCA_cancer
uc002shi.1	uc002shj.2	chr2:71162998..71192560,+	ATP6V1B1	KIRP_ctrl	KIRP_cancer
uc002shi.1	uc002shj.2	chr2:71162998..71192560,+	ATP6V1B1	KIRP_ctrl	KIRP_cancer
uc010fdy.2	uc002shn.2	chr2:71213070..71222001,-	TEX261	STAD_ctrl	STAD_cancer
uc010fdy.2	uc002shn.2	chr2:71213070..71222001,-	TEX261	THCA_ctrl	THCA_cancer
uc010yqz.1	uc010fek.2	chr2:71680753..71913892,+	DYSF	KIRP_ctrl	KIRP_cancer
uc010yqz.1	uc010fek.2	chr2:71680753..71913892,+	DYSF	KIRP_ctrl	KIRP_cancer
uc002sim.1	uc002sin.1	chr2:73143389..73162020,+	EMX1	KICH_ctrl	KICH_cancer
uc002sim.1	uc002sin.1	chr2:73143389..73162020,+	EMX1	KICH_ctrl	KICH_cancer
uc002sim.1	uc002sin.1	chr2:73143389..73162020,+	EMX1	KIRC_ctrl	KIRC_cancer
uc002sim.1	uc002sin.1	chr2:73143389..73162020,+	EMX1	KIRC_ctrl	KIRC_cancer
uc002sim.1	uc002sin.1	chr2:73143389..73162020,+	EMX1	KIRP_ctrl	KIRP_cancer
uc002sim.1	uc002sin.1	chr2:73143389..73162020,+	EMX1	KIRP_ctrl	KIRP_cancer
uc010fer.2	uc002siq.2	chr2:73169166..73298965,-	SFXN5	KIRC_ctrl	KIRC_cancer
uc010fer.2	uc002siq.2	chr2:73169166..73298965,-	SFXN5	KIRC_ctrl	KIRC_cancer
uc010fer.2	uc002siq.2	chr2:73169166..73298965,-	SFXN5	KIRC_ctrl	KIRC_cancer
uc002six.1	uc002siw.2	chr2:73441366..73454355,+	SMYD5	KIRP_ctrl	KIRP_cancer
uc002six.1	uc002siw.2	chr2:73441366..73454355,+	SMYD5	KIRP_ctrl	KIRP_cancer
uc002six.1	uc002siw.2	chr2:73441366..73454355,+	SMYD5	KIRP_ctrl	KIRP_cancer
uc002six.1	uc002siw.2	chr2:73441366..73454355,+	SMYD5	STAD_ctrl	STAD_cancer
uc002six.1	uc002siw.2	chr2:73441366..73454355,+	SMYD5	STAD_ctrl	STAD_cancer
uc002six.1	uc002siw.2	chr2:73441366..73454355,+	SMYD5	STAD_ctrl	STAD_cancer
uc002sjz.2	uc002sjx.2	chr2:74153953..74186086,+	DGUOK	LIHC_ctrl	LIHC_cancer
uc002sjz.2	uc002sjx.2	chr2:74153953..74186086,+	DGUOK	LIHC_ctrl	LIHC_cancer
uc002skc.1	uc002skd.1	chr2:74362528..74375039,-	BOLA3	STAD_ctrl	STAD_cancer
uc002sly.2	uc002slz.2	chr2:74732178..74734821,-	PCGF1	KIRP_ctrl	KIRP_cancer
uc002sly.2	uc002slz.2	chr2:74732178..74734821,-	PCGF1	KIRP_ctrl	KIRP_cancer
uc002smi.1	uc002sml.1	chr2:74756532..74760683,+	HTRA2	KICH_ctrl	KICH_cancer
uc002smo.1	uc002smp.1	chr2:74759946..74781062,-	LOXL3	LUSC_ctrl	LUSC_cancer
uc002smo.1	uc002smp.1	chr2:74759946..74781062,-	LOXL3	LUSC_ctrl	LUSC_cancer
uc002smo.1	uc002smp.1	chr2:74759946..74781062,-	LOXL3	LUSC_ctrl	LUSC_cancer
uc002smv.2	uc002sms.2	chr2:74776153..74784678,+	DOK1	LUSC_ctrl	LUSC_cancer
uc002sqy.3	uc002srb.3	chr2:86371056..86422893,-	IMMT	STAD_ctrl	STAD_cancer
uc002sum.2	uc002suh.1	chr2:95940201..95957053,+	PROM2	KIRP_ctrl	KIRP_cancer
uc002sum.2	uc002suh.1	chr2:95940201..95957053,+	PROM2	KIRP_ctrl	KIRP_cancer
uc002sum.2	uc002suh.1	chr2:95940201..95957053,+	PROM2	KIRP_ctrl	KIRP_cancer
uc002sum.2	uc002suh.1	chr2:95940201..95957053,+	PROM2	KIRP_ctrl	KIRP_cancer
uc002sup.2	uc002suq.2	chr2:95963072..96051824,+	KCNIP3	KICH_ctrl	KICH_cancer
uc002sup.2	uc002suq.2	chr2:95963072..96051824,+	KCNIP3	KICH_ctrl	KICH_cancer
uc002suq.2	uc002sun.1	chr2:95963072..96051824,+	KCNIP3	KIRC_ctrl	KIRC_cancer
uc002suq.2	uc002sun.1	chr2:95963072..96051824,+	KCNIP3	KIRC_ctrl	KIRC_cancer
uc002suq.2	uc002sun.1	chr2:95963072..96051824,+	KCNIP3	KIRC_ctrl	KIRC_cancer
uc002suq.2	uc002sun.1	chr2:95963072..96051824,+	KCNIP3	KIRC_ctrl	KIRC_cancer
uc002suq.2	uc002sun.1	chr2:95963072..96051824,+	KCNIP3	KIRP_ctrl	KIRP_cancer
uc002suq.2	uc002sun.1	chr2:95963072..96051824,+	KCNIP3	KIRP_ctrl	KIRP_cancer
uc002suq.2	uc002sun.1	chr2:95963072..96051824,+	KCNIP3	KIRP_ctrl	KIRP_cancer
uc002suq.2	uc002sun.1	chr2:95963072..96051824,+	KCNIP3	KIRP_ctrl	KIRP_cancer
uc002svt.2	uc002svu.2	chr2:96940075..96971261,-	SNRNP200	THCA_ctrl	THCA_cancer
uc002svt.2	uc002svu.2	chr2:96940075..96971261,-	SNRNP200	THCA_ctrl	THCA_cancer
uc002swi.3	uc010yur.1	chr2:97258916..97304115,-	KIAA1310	KICH_ctrl	KICH_cancer
uc002syf.1	uc002syd.1	chr2:98330031..98356323,+	ZAP70	LUSC_ctrl	LUSC_cancer
uc002syf.1	uc002syd.1	chr2:98330031..98356323,+	ZAP70	LUSC_ctrl	LUSC_cancer
uc010fik.2	uc002syx.2	chr2:99061321..99207495,+	INPP4A	THCA_ctrl	THCA_cancer
uc010yvm.1	uc002sze.2	chr2:99235571..99347589,-	MGAT4A	STAD_ctrl	STAD_cancer
uc010zrh.1	uc002wnz.2	chr20:11871477..11907242,+	BTBD3	COAD_ctrl	COAD_cancer
uc010zrh.1	uc002wnz.2	chr20:11871477..11907242,+	BTBD3	COAD_ctrl	COAD_cancer
uc010zrh.1	uc002wny.2	chr20:11871477..11907242,+	BTBD3	KICH_ctrl	KICH_cancer
uc010zrh.1	uc002wny.2	chr20:11871477..11907242,+	BTBD3	KIRC_ctrl	KIRC_cancer
uc002wpb.2	uc002woz.2	chr20:13976146..16033839,+	MACROD2	LUAD_ctrl	LUAD_cancer
uc002wpb.2	uc002woz.2	chr20:13976146..16033839,+	MACROD2	LUSC_ctrl	LUSC_cancer
uc002wfc.2	uc010gag.2	chr20:1422813..1448417,-	NSFL1C	BRCA_ctrl	BRCA_cancer
uc002wfc.2	uc010gag.2	chr20:1422813..1448417,-	NSFL1C	BRCA_ctrl	BRCA_cancer
uc002wfc.2	uc010gag.2	chr20:1422813..1448417,-	NSFL1C	LUSC_ctrl	LUSC_cancer
uc002wfc.2	uc010gag.2	chr20:1422813..1448417,-	NSFL1C	LUSC_ctrl	LUSC_cancer
uc002wfl.3	uc002wfk.3	chr20:1545030..1600689,-	SIRPB1	LUSC_ctrl	LUSC_cancer
uc002wfl.3	uc002wfk.3	chr20:1545030..1600689,-	SIRPB1	LUSC_ctrl	LUSC_cancer
uc010gci.1	uc002wpg.1	chr20:16252749..16554078,-	KIF16B	BRCA_ctrl	BRCA_cancer
uc002wpf.1	uc010gci.1	chr20:16252749..16554078,-	KIF16B	COAD_ctrl	COAD_cancer
uc002wpf.1	uc010gci.1	chr20:16252749..16554078,-	KIF16B	COAD_ctrl	COAD_cancer
uc002wpg.1	uc010gci.1	chr20:16252749..16554078,-	KIF16B	COAD_ctrl	COAD_cancer
uc002wpf.1	uc010gci.1	chr20:16252749..16554078,-	KIF16B	KIRP_ctrl	KIRP_cancer
uc002wpf.1	uc010gci.1	chr20:16252749..16554078,-	KIF16B	KIRP_ctrl	KIRP_cancer
uc010gcp.2	uc002wqh.2	chr20:17949762..17971759,+	C20orf72	KIRC_ctrl	KIRC_cancer
uc010gcp.2	uc002wqh.2	chr20:17949762..17971759,+	C20orf72	KIRC_ctrl	KIRC_cancer
uc010gcp.2	uc002wqh.2	chr20:17949762..17971759,+	C20orf72	KIRC_ctrl	KIRC_cancer
uc010gcp.2	uc002wqh.2	chr20:17949762..17971759,+	C20orf72	KIRP_ctrl	KIRP_cancer
uc010gcp.2	uc002wqh.2	chr20:17949762..17971759,+	C20orf72	KIRP_ctrl	KIRP_cancer
uc010gcp.2	uc002wqh.2	chr20:17949762..17971759,+	C20orf72	KIRP_ctrl	KIRP_cancer
uc002wqh.2	uc010gco.2	chr20:17949762..17971759,+	C20orf72	LUSC_ctrl	LUSC_cancer
uc002wqh.2	uc010gco.2	chr20:17949762..17971759,+	C20orf72	LUSC_ctrl	LUSC_cancer
uc010gcu.1	uc002wro.1	chr20:19870210..19983100,+	RIN2	COAD_ctrl	COAD_cancer
uc010gcu.1	uc002wro.1	chr20:19870210..19983100,+	RIN2	KIRP_ctrl	KIRP_cancer
uc010zpu.1	uc002wfw.3	chr20:2082528..2129196,+	STK35	THCA_ctrl	THCA_cancer
uc002wsd.2	uc002wsb.2	chr20:21106624..21227256,+	PLK1S1	KIRP_ctrl	KIRP_cancer
uc002wsd.2	uc002wsb.2	chr20:21106624..21227256,+	PLK1S1	KIRP_ctrl	KIRP_cancer
uc010zsr.1	uc002wsy.2	chr20:23342819..23353682,+	GZF1	THCA_ctrl	THCA_cancer
uc010zsr.1	uc002wsy.2	chr20:23342819..23353682,+	GZF1	THCA_ctrl	THCA_cancer
uc002wta.2	uc002wtc.2	chr20:23355157..23402156,-	NAPB	BRCA_ctrl	BRCA_cancer
uc002wtc.2	uc002wta.2	chr20:23355157..23402156,-	NAPB	KIRC_ctrl	KIRC_cancer
uc010zpj.1	uc002wdd.2	chr20:251524..271390,-	C20orf96	COAD_ctrl	COAD_cancer
uc010zpj.1	uc002wdd.2	chr20:251524..271390,-	C20orf96	COAD_ctrl	COAD_cancer
uc010zpj.1	uc002wde.1	chr20:251524..271390,-	C20orf96	LUAD_ctrl	LUAD_cancer
uc010zpj.1	uc002wde.1	chr20:251524..271390,-	C20orf96	LUAD_ctrl	LUAD_cancer
uc010zpj.1	uc002wde.1	chr20:251524..271390,-	C20orf96	LUSC_ctrl	LUSC_cancer
uc010zpj.1	uc002wde.1	chr20:251524..271390,-	C20orf96	LUSC_ctrl	LUSC_cancer
uc010ztd.1	uc002wum.2	chr20:25176339..25207360,+	ENTPD6	KIRP_ctrl	KIRP_cancer
uc010ztd.1	uc002wum.2	chr20:25176339..25207360,+	ENTPD6	KIRP_ctrl	KIRP_cancer
uc010zpy.1	uc002wgh.2	chr20:2633254..2639038,+	NOP56	COAD_ctrl	COAD_cancer
uc010zpy.1	uc002wgh.2	chr20:2633254..2639038,+	NOP56	COAD_ctrl	COAD_cancer
uc010zpy.1	uc002wgh.2	chr20:2633254..2639038,+	NOP56	LUSC_ctrl	LUSC_cancer
uc010zpy.1	uc002wgh.2	chr20:2633254..2639038,+	NOP56	LUSC_ctrl	LUSC_cancer
uc002whc.1	uc002wgz.1	chr20:2815971..2821797,-	FAM113A	COAD_ctrl	COAD_cancer
uc002whc.1	uc002wgz.1	chr20:2815971..2821797,-	FAM113A	COAD_ctrl	COAD_cancer
uc002wwg.1	uc002wwh.1	chr20:30193092..30194313,+	ID1	KICH_ctrl	KICH_cancer
uc002wwx.1	uc002www.1	chr20:30435441..30458479,-	DUSP15	KIRC_ctrl	KIRC_cancer
uc002wwx.1	uc002www.1	chr20:30435441..30458479,-	DUSP15	KIRC_ctrl	KIRC_cancer
uc002wxg.2	uc002wxf.2	chr20:30598245..30619984,+	C20orf160	KIRP_ctrl	KIRP_cancer
uc002wxg.2	uc002wxf.2	chr20:30598245..30619984,+	C20orf160	LUSC_ctrl	LUSC_cancer
uc010ztw.1	uc002wxq.2	chr20:30865467..30922809,+	KIF3B	KIRC_ctrl	KIRC_cancer
uc010ztw.1	uc002wxq.2	chr20:30865467..30922809,+	KIF3B	THCA_ctrl	THCA_cancer
uc002wzj.1	uc002wze.1	chr20:32077928..32237837,+	CBFA2T2	BRCA_ctrl	BRCA_cancer
uc002wzj.1	uc002wze.1	chr20:32077928..32237837,+	CBFA2T2	BRCA_ctrl	BRCA_cancer
uc002wzj.1	uc002wze.1	chr20:32077928..32237837,+	CBFA2T2	BRCA_ctrl	BRCA_cancer
uc002wzj.1	uc002wze.1	chr20:32077928..32237837,+	CBFA2T2	THCA_ctrl	THCA_cancer
uc002wzj.1	uc002wze.1	chr20:32077928..32237837,+	CBFA2T2	THCA_ctrl	THCA_cancer
uc002wzj.1	uc002wze.1	chr20:32077928..32237837,+	CBFA2T2	THCA_ctrl	THCA_cancer
uc002wij.3	uc002wii.2	chr20:3229948..3388587,-	C20orf194	KICH_ctrl	KICH_cancer
uc002wij.3	uc002wii.2	chr20:3229948..3388587,-	C20orf194	THCA_ctrl	THCA_cancer
uc002xbe.2	uc002xbc.2	chr20:33462766..33515769,+	ACSS2	KIRP_ctrl	KIRP_cancer
